#SCU1.ForceA.Engineering value [kN],SCU1.Encoder.Engineering value [mm],Design,Direction,Displacement Rate
-37.03075,-28.209631,A,X,0.1
-37.07011,-28.215139,A,X,0.1
-37.100262,-28.219336,A,X,0.1
-37.111515,-28.225359,A,X,0.1
-37.177658,-28.230745,A,X,0.1
-37.225353,-28.234392,A,X,0.1
-37.244255,-28.2391,A,X,0.1
-37.264397,-28.244802,A,X,0.1
-37.365967,-28.249804,A,X,0.1
-37.336552,-28.256445,A,X,0.1
-37.446659,-28.260798,A,X,0.1
-37.457962,-28.263903,A,X,0.1
-37.547626,-28.270414,A,X,0.1
-37.563728,-28.273874,A,X,0.1
-37.668377,-28.279474,A,X,0.1
-37.697334,-28.283655,A,X,0.1
-37.7957,-28.289694,A,X,0.1
-37.821194,-28.294378,A,X,0.1
-37.869774,-28.300592,A,X,0.1
-37.947803,-28.304945,A,X,0.1
-38.001411,-28.309755,A,X,0.1
-38.047661,-28.314528,A,X,0.1
-38.148357,-28.317389,A,X,0.1
-38.260605,-28.323481,A,X,0.1
-38.307899,-28.327337,A,X,0.1
-38.38102,-28.333399,A,X,0.1
-38.449574,-28.340342,A,X,0.1
-38.457821,-28.344473,A,X,0.1
-38.583801,-28.349882,A,X,0.1
-38.603401,-28.353441,A,X,0.1
-38.701385,-28.360338,A,X,0.1
-38.737167,-28.364641,A,X,0.1
-38.772934,-28.369421,A,X,0.1
-38.809868,-28.374418,A,X,0.1
-38.873966,-28.379957,A,X,0.1
-38.903458,-28.383272,A,X,0.1
-39.002579,-28.390081,A,X,0.1
-38.995129,-28.393057,A,X,0.1
-39.100117,-28.399855,A,X,0.1
-39.149326,-28.406374,A,X,0.1
-39.174244,-28.410627,A,X,0.1
-39.189556,-28.414557,A,X,0.1
-39.268463,-28.421297,A,X,0.1
-39.291847,-28.424723,A,X,0.1
-39.358852,-28.428343,A,X,0.1
-39.344986,-28.434774,A,X,0.1
-39.43232,-28.440012,A,X,0.1
-39.432308,-28.443319,A,X,0.1
-39.500984,-28.451738,A,X,0.1
-39.480038,-28.454535,A,X,0.1
-39.543011,-28.459684,A,X,0.1
-39.611778,-28.463964,A,X,0.1
-39.649296,-28.471357,A,X,0.1
-39.625961,-28.472601,A,X,0.1
-39.662964,-28.478949,A,X,0.1
-39.663853,-28.483282,A,X,0.1
-39.778477,-28.490118,A,X,0.1
-39.689869,-28.493792,A,X,0.1
-39.74976,-28.499289,A,X,0.1
-39.784954,-28.503633,A,X,0.1
-39.814556,-28.51034,A,X,0.1
-39.80677,-28.514536,A,X,0.1
-39.853748,-28.520658,A,X,0.1
-39.838982,-28.524996,A,X,0.1
-39.909477,-28.531492,A,X,0.1
-39.835625,-28.534948,A,X,0.1
-39.81971,-28.540792,A,X,0.1
-39.836075,-28.543806,A,X,0.1
-39.895008,-28.550543,A,X,0.1
-39.825565,-28.554087,A,X,0.1
-39.890892,-28.558523,A,X,0.1
-39.807373,-28.563074,A,X,0.1
-39.856472,-28.571005,A,X,0.1
-39.799622,-28.574289,A,X,0.1
-39.81221,-28.580683,A,X,0.1
-39.811535,-28.585356,A,X,0.1
-39.806793,-28.587744,A,X,0.1
-39.787697,-28.595133,A,X,0.1
-39.79863,-28.600569,A,X,0.1
-39.767269,-28.606794,A,X,0.1
-39.742809,-28.608572,A,X,0.1
-39.658581,-28.612745,A,X,0.1
-39.692902,-28.618219,A,X,0.1
-39.675644,-28.62475,A,X,0.1
-39.662384,-28.631647,A,X,0.1
-39.632,-28.634821,A,X,0.1
-39.648777,-28.639303,A,X,0.1
-39.610214,-28.645521,A,X,0.1
-39.587349,-28.649263,A,X,0.1
-39.4995,-28.655405,A,X,0.1
-39.502644,-28.660288,A,X,0.1
-39.477936,-28.665243,A,X,0.1
-39.490719,-28.67008,A,X,0.1
-39.45813,-28.674822,A,X,0.1
-39.471806,-28.680365,A,X,0.1
-39.409515,-28.685461,A,X,0.1
-39.292225,-28.691645,A,X,0.1
-35.486774,-28.703505,A,X,0.1
-35.418926,-28.699194,A,X,0.1
-35.829929,-28.704393,A,X,0.1
-36.15723,-28.709055,A,X,0.1
-36.321217,-28.714808,A,X,0.1
-36.571651,-28.719072,A,X,0.1
-36.632854,-28.725248,A,X,0.1
-36.657139,-28.730917,A,X,0.1
-36.649464,-28.735056,A,X,0.1
-36.68539,-28.740023,A,X,0.1
-36.614864,-28.742937,A,X,0.1
-36.704655,-28.750708,A,X,0.1
-36.655563,-28.755136,A,X,0.1
-36.76997,-28.760172,A,X,0.1
-36.77367,-28.764669,A,X,0.1
-36.834393,-28.76895,A,X,0.1
-36.884132,-28.77635,A,X,0.1
-36.938152,-28.778109,A,X,0.1
-36.957958,-28.785189,A,X,0.1
-37.058865,-28.789454,A,X,0.1
-37.041878,-28.794729,A,X,0.1
-37.108513,-28.800707,A,X,0.1
-37.148251,-28.80673,A,X,0.1
-37.227539,-28.80971,A,X,0.1
-37.231747,-28.816076,A,X,0.1
-37.249771,-28.818438,A,X,0.1
-37.260735,-28.825632,A,X,0.1
-37.346695,-28.830591,A,X,0.1
-37.305908,-28.834707,A,X,0.1
-37.364944,-28.839903,A,X,0.1
-37.400131,-28.84392,A,X,0.1
-37.481808,-28.850565,A,X,0.1
-37.41721,-28.857515,A,X,0.1
-37.48193,-28.861498,A,X,0.1
-37.537533,-28.866934,A,X,0.1
-37.561905,-28.869894,A,X,0.1
-37.578125,-28.874262,A,X,0.1
-37.665367,-28.878199,A,X,0.1
-37.635044,-28.884951,A,X,0.1
-37.71312,-28.889318,A,X,0.1
-37.789272,-28.895929,A,X,0.1
-37.857658,-28.899588,A,X,0.1
-38.004223,-28.905462,A,X,0.1
-38.131126,-28.909113,A,X,0.1
-38.171364,-28.915045,A,X,0.1
-38.351635,-28.920347,A,X,0.1
-38.452122,-28.925879,A,X,0.1
-38.570198,-28.928305,A,X,0.1
-38.694435,-28.934217,A,X,0.1
-38.829044,-28.940344,A,X,0.1
-38.947727,-28.945536,A,X,0.1
-39.052547,-28.950911,A,X,0.1
-39.200478,-28.954996,A,X,0.1
-39.356571,-28.959745,A,X,0.1
-39.488083,-28.964792,A,X,0.1
-39.651398,-28.969423,A,X,0.1
-39.784981,-28.973589,A,X,0.1
-39.93708,-28.97904,A,X,0.1
-40.091988,-28.98538,A,X,0.1
-40.257782,-28.989965,A,X,0.1
-40.412624,-28.994097,A,X,0.1
-40.598038,-29.000395,A,X,0.1
-40.741302,-29.004591,A,X,0.1
-40.975761,-29.009344,A,X,0.1
-41.086506,-29.013422,A,X,0.1
-41.294956,-29.017958,A,X,0.1
-41.483814,-29.024179,A,X,0.1
-41.732166,-29.026411,A,X,0.1
-41.893127,-29.033224,A,X,0.1
-42.059185,-29.039896,A,X,0.1
-42.211113,-29.043455,A,X,0.1
-42.366516,-29.051264,A,X,0.1
-42.488949,-29.052469,A,X,0.1
-42.681545,-29.059221,A,X,0.1
-42.870075,-29.063612,A,X,0.1
-43.049622,-29.069109,A,X,0.1
-43.158382,-29.074812,A,X,0.1
-43.407951,-29.078127,A,X,0.1
-43.543503,-29.082876,A,X,0.1
-43.691204,-29.090193,A,X,0.1
-43.858162,-29.096601,A,X,0.1
-43.986855,-29.098803,A,X,0.1
-44.150852,-29.102915,A,X,0.1
-44.317909,-29.110571,A,X,0.1
-44.444725,-29.113359,A,X,0.1
-44.631611,-29.120066,A,X,0.1
-44.831074,-29.123251,A,X,0.1
-44.951973,-29.126581,A,X,0.1
-45.087772,-29.133177,A,X,0.1
-45.244026,-29.137804,A,X,0.1
-45.414516,-29.144419,A,X,0.1
-45.561878,-29.148706,A,X,0.1
-45.673004,-29.154337,A,X,0.1
-45.930199,-29.157778,A,X,0.1
-46.071815,-29.163904,A,X,0.1
-46.268669,-29.168314,A,X,0.1
-46.293743,-29.172594,A,X,0.1
-46.424141,-29.178247,A,X,0.1
-46.583576,-29.183435,A,X,0.1
-46.795074,-29.188551,A,X,0.1
-46.883259,-29.193541,A,X,0.1
-47.071861,-29.1975,A,X,0.1
-47.189823,-29.204977,A,X,0.1
-47.316692,-29.208483,A,X,0.1
-47.433064,-29.214766,A,X,0.1
-45.445885,-29.2204,A,X,0.1
-45.730972,-29.223394,A,X,0.1
-46.098255,-29.229158,A,X,0.1
-46.300552,-29.232523,A,X,0.1
-46.549179,-29.239084,A,X,0.1
-46.699577,-29.244261,A,X,0.1
-46.92033,-29.248541,A,X,0.1
-47.029449,-29.253508,A,X,0.1
-47.188984,-29.256628,A,X,0.1
-47.362179,-29.262884,A,X,0.1
-47.497433,-29.269293,A,X,0.1
-47.333126,-29.273264,A,X,0.1
-47.521053,-29.279863,A,X,0.1
-47.701679,-29.281321,A,X,0.1
-47.891815,-29.288069,A,X,0.1
-47.987701,-29.295065,A,X,0.1
-48.134743,-29.299601,A,X,0.1
-48.216995,-29.30401,A,X,0.1
-48.254234,-29.308477,A,X,0.1
-48.375031,-29.313486,A,X,0.1
-48.485859,-29.319559,A,X,0.1
-48.657997,-29.324358,A,X,0.1
-48.822559,-29.330389,A,X,0.1
-48.961658,-29.335527,A,X,0.1
-49.1147,-29.339231,A,X,0.1
-49.217152,-29.343271,A,X,0.1
-49.261265,-29.346815,A,X,0.1
-49.333015,-29.35388,A,X,0.1
-49.443695,-29.358908,A,X,0.1
-47.157764,-29.367258,A,X,0.1
-47.109802,-29.368925,A,X,0.1
-47.55827,-29.374952,A,X,0.1
-47.87936,-29.377275,A,X,0.1
-48.160213,-29.381186,A,X,0.1
-48.460766,-29.389467,A,X,0.1
-48.66291,-29.395472,A,X,0.1
-48.951214,-29.399397,A,X,0.1
-49.218006,-29.403414,A,X,0.1
-49.418728,-29.410036,A,X,0.1
-49.594273,-29.413546,A,X,0.1
-49.828403,-29.418798,A,X,0.1
-50.036579,-29.423307,A,X,0.1
-50.293285,-29.429693,A,X,0.1
-50.46661,-29.432806,A,X,0.1
-50.626064,-29.440454,A,X,0.1
-50.805973,-29.444746,A,X,0.1
-50.987011,-29.447905,A,X,0.1
-51.152477,-29.454386,A,X,0.1
-51.287075,-29.458796,A,X,0.1
-51.513027,-29.462881,A,X,0.1
-51.665375,-29.467024,A,X,0.1
-51.762852,-29.473711,A,X,0.1
-51.896797,-29.480928,A,X,0.1
-51.923519,-29.48432,A,X,0.1
-51.819271,-29.489138,A,X,0.1
-51.932098,-29.495226,A,X,0.1
-52.098,-29.498125,A,X,0.1
-52.246178,-29.503866,A,X,0.1
-52.3367,-29.508318,A,X,0.1
-52.410286,-29.512411,A,X,0.1
-52.552963,-29.518461,A,X,0.1
-52.648281,-29.524038,A,X,0.1
-52.838211,-29.528807,A,X,0.1
-52.964378,-29.532873,A,X,0.1
-53.123302,-29.538824,A,X,0.1
-53.299126,-29.543715,A,X,0.1
-53.454018,-29.548899,A,X,0.1
-53.66473,-29.553568,A,X,0.1
-53.835651,-29.558912,A,X,0.1
-54.031937,-29.562239,A,X,0.1
-54.213539,-29.569151,A,X,0.1
-54.32901,-29.573271,A,X,0.1
-54.48476,-29.576742,A,X,0.1
-54.754055,-29.581553,A,X,0.1
-54.966808,-29.586256,A,X,0.1
-55.112125,-29.592463,A,X,0.1
-55.248241,-29.595728,A,X,0.1
-55.430611,-29.604456,A,X,0.1
-55.579811,-29.609354,A,X,0.1
-55.713257,-29.612593,A,X,0.1
-55.850494,-29.618429,A,X,0.1
-55.975647,-29.625444,A,X,0.1
-56.032585,-29.628401,A,X,0.1
-56.1572,-29.633165,A,X,0.1
-56.359859,-29.637629,A,X,0.1
-53.780045,-29.655077,A,X,0.1
-53.493217,-29.647272,A,X,0.1
-54.053486,-29.651968,A,X,0.1
-54.498981,-29.658037,A,X,0.1
-54.807091,-29.664003,A,X,0.1
-55.082878,-29.667528,A,X,0.1
-55.37534,-29.673555,A,X,0.1
-55.616356,-29.678854,A,X,0.1
-55.893948,-29.685015,A,X,0.1
-56.082039,-29.687841,A,X,0.1
-56.277225,-29.694452,A,X,0.1
-56.472443,-29.698629,A,X,0.1
-56.743492,-29.70381,A,X,0.1
-56.924053,-29.707556,A,X,0.1
-57.20483,-29.714201,A,X,0.1
-57.380615,-29.717039,A,X,0.1
-57.634457,-29.723066,A,X,0.1
-57.821274,-29.728151,A,X,0.1
-58.020985,-29.734289,A,X,0.1
-58.157898,-29.740019,A,X,0.1
-58.410778,-29.744188,A,X,0.1
-58.508965,-29.747911,A,X,0.1
-58.788548,-29.752913,A,X,0.1
-58.894745,-29.757238,A,X,0.1
-58.966484,-29.762651,A,X,0.1
-58.917934,-29.768965,A,X,0.1
-58.941353,-29.774248,A,X,0.1
-58.655399,-29.777948,A,X,0.1
-57.944462,-29.782949,A,X,0.1
-58.323586,-29.786875,A,X,0.1
-58.704533,-29.793886,A,X,0.1
-58.962322,-29.796263,A,X,0.1
-59.301712,-29.804686,A,X,0.1
-59.459976,-29.809202,A,X,0.1
-59.625481,-29.812365,A,X,0.1
-59.750149,-29.819857,A,X,0.1
-60.034683,-29.822176,A,X,0.1
-60.194244,-29.826452,A,X,0.1
-60.308216,-29.832151,A,X,0.1
-60.467213,-29.836416,A,X,0.1
-60.417248,-29.843847,A,X,0.1
-60.523754,-29.85037,A,X,0.1
-60.722061,-29.852949,A,X,0.1
-60.894562,-29.858381,A,X,0.1
-61.151096,-29.8631,A,X,0.1
-61.364101,-29.86664,A,X,0.1
-61.579197,-29.872076,A,X,0.1
-61.729111,-29.879286,A,X,0.1
-61.948418,-29.882772,A,X,0.1
-62.047829,-29.888552,A,X,0.1
-62.2626,-29.892679,A,X,0.1
-62.345642,-29.899172,A,X,0.1
-62.40086,-29.903048,A,X,0.1
-62.395603,-29.908106,A,X,0.1
-62.408131,-29.912069,A,X,0.1
-62.171223,-29.917177,A,X,0.1
-62.253441,-29.921881,A,X,0.1
-62.341053,-29.928389,A,X,0.1
-62.499531,-29.93355,A,X,0.1
-62.323078,-29.938841,A,X,0.1
-62.326267,-29.942274,A,X,0.1
-62.452915,-29.948771,A,X,0.1
-62.345726,-29.953524,A,X,0.1
-62.290489,-29.958082,A,X,0.1
-60.999474,-29.969316,A,X,0.1
-60.913361,-29.967779,A,X,0.1
-61.381107,-29.972895,A,X,0.1
-61.604519,-29.976202,A,X,0.1
-61.880188,-29.98226,A,X,0.1
-61.943352,-29.989809,A,X,0.1
-60.996605,-29.993055,A,X,0.1
-61.131653,-29.996759,A,X,0.1
-61.420006,-30.002604,A,X,0.1
-61.615231,-30.007681,A,X,0.1
-60.084389,-30.014742,A,X,0.1
-60.285782,-30.018663,A,X,0.1
-60.686291,-30.023737,A,X,0.1
-60.966991,-30.029139,A,X,0.1
-61.28442,-30.033651,A,X,0.1
-61.505547,-30.03731,A,X,0.1
-61.862553,-30.042486,A,X,0.1
-62.157883,-30.050596,A,X,0.1
-62.308723,-30.052374,A,X,0.1
-62.566032,-30.057718,A,X,0.1
-62.823509,-30.062952,A,X,0.1
-63.123814,-30.070425,A,X,0.1
-63.359928,-30.073198,A,X,0.1
-63.553368,-30.076765,A,X,0.1
-63.93589,-30.082411,A,X,0.1
-64.078743,-30.088892,A,X,0.1
-64.259201,-30.092463,A,X,0.1
-64.507797,-30.09712,A,X,0.1
-64.750221,-30.102911,A,X,0.1
-65.043892,-30.10837,A,X,0.1
-65.298416,-30.111776,A,X,0.1
-65.480499,-30.117376,A,X,0.1
-65.665276,-30.123972,A,X,0.1
-65.906151,-30.12694,A,X,0.1
-66.171593,-30.132544,A,X,0.1
-66.366989,-30.137846,A,X,0.1
-66.608589,-30.140577,A,X,0.1
-66.836121,-30.147203,A,X,0.1
-67.082405,-30.153429,A,X,0.1
-67.225624,-30.156977,A,X,0.1
-67.441711,-30.163153,A,X,0.1
-67.704353,-30.170298,A,X,0.1
-67.809174,-30.173468,A,X,0.1
-67.965065,-30.177427,A,X,0.1
-68.197777,-30.184408,A,X,0.1
-68.369537,-30.186907,A,X,0.1
-68.573624,-30.194452,A,X,0.1
-68.659508,-30.198145,A,X,0.1
-68.774025,-30.202692,A,X,0.1
-69.020401,-30.207464,A,X,0.1
-69.199547,-30.212736,A,X,0.1
-69.340271,-30.217817,A,X,0.1
-69.513298,-30.222433,A,X,0.1
-69.692741,-30.227613,A,X,0.1
-69.869514,-30.231745,A,X,0.1
-69.985123,-30.236696,A,X,0.1
-70.152687,-30.241964,A,X,0.1
-70.371849,-30.247732,A,X,0.1
-70.515602,-30.253057,A,X,0.1
-70.638695,-30.257143,A,X,0.1
-64.741066,-30.273901,A,X,0.1
-64.190674,-30.27223,A,X,0.1
-64.477554,-30.273687,A,X,0.1
-64.955376,-30.279768,A,X,0.1
-65.324348,-30.282248,A,X,0.1
-65.60923,-30.290178,A,X,0.1
-65.755035,-30.292238,A,X,0.1
-65.940941,-30.299772,A,X,0.1
-66.114128,-30.304945,A,X,0.1
-66.430847,-30.309587,A,X,0.1
-66.555168,-30.31542,A,X,0.1
-66.741264,-30.317423,A,X,0.1
-66.995117,-30.322546,A,X,0.1
-67.276848,-30.330587,A,X,0.1
-67.439713,-30.332891,A,X,0.1
-67.617966,-30.339972,A,X,0.1
-67.854439,-30.343229,A,X,0.1
-68.149918,-30.350599,A,X,0.1
-68.325752,-30.351702,A,X,0.1
-68.514,-30.357496,A,X,0.1
-68.777618,-30.364424,A,X,0.1
-68.975334,-30.36857,A,X,0.1
-69.213615,-30.375002,A,X,0.1
-69.430054,-30.378885,A,X,0.1
-69.694801,-30.382624,A,X,0.1
-69.916328,-30.38949,A,X,0.1
-70.117477,-30.394659,A,X,0.1
-70.338745,-30.398882,A,X,0.1
-70.614975,-30.403997,A,X,0.1
-70.866272,-30.408251,A,X,0.1
-71.041412,-30.415052,A,X,0.1
-71.217331,-30.41696,A,X,0.1
-71.519447,-30.422453,A,X,0.1
-71.816032,-30.428835,A,X,0.1
-71.968376,-30.4312,A,X,0.1
-72.231232,-30.436361,A,X,0.1
-72.472404,-30.443102,A,X,0.1
-72.675346,-30.447454,A,X,0.1
-66.846176,-30.473162,A,X,0.1
-66.372147,-30.463133,A,X,0.1
-66.511612,-30.463602,A,X,0.1
-67.195068,-30.468447,A,X,0.1
-67.678833,-30.474833,A,X,0.1
-67.866974,-30.480375,A,X,0.1
-67.917145,-30.485285,A,X,0.1
-62.945862,-30.500593,A,X,0.1
-62.599567,-30.497355,A,X,0.1
-63.042633,-30.497801,A,X,0.1
-63.637108,-30.506418,A,X,0.1
-64.117142,-30.50971,A,X,0.1
-64.440758,-30.51465,A,X,0.1
-64.742432,-30.520594,A,X,0.1
-65.056725,-30.525373,A,X,0.1
-65.421074,-30.529318,A,X,0.1
-65.733948,-30.535707,A,X,0.1
-65.992111,-30.539404,A,X,0.1
-66.224014,-30.543104,A,X,0.1
-66.524971,-30.549726,A,X,0.1
-66.79834,-30.552725,A,X,0.1
-67.139236,-30.559694,A,X,0.1
-67.43145,-30.566038,A,X,0.1
-67.722466,-30.569693,A,X,0.1
-67.978004,-30.574312,A,X,0.1
-68.195053,-30.580713,A,X,0.1
-68.435524,-30.584238,A,X,0.1
-68.720276,-30.588125,A,X,0.1
-69.016319,-30.593679,A,X,0.1
-69.23246,-30.598021,A,X,0.1
-69.509048,-30.605932,A,X,0.1
-69.722694,-30.610052,A,X,0.1
-69.953461,-30.614847,A,X,0.1
-70.162949,-30.618158,A,X,0.1
-70.380226,-30.624022,A,X,0.1
-70.641403,-30.626364,A,X,0.1
-70.863541,-30.634584,A,X,0.1
-71.062721,-30.638651,A,X,0.1
-71.335388,-30.64398,A,X,0.1
-71.600136,-30.648779,A,X,0.1
-71.782372,-30.652929,A,X,0.1
-71.982346,-30.659193,A,X,0.1
-72.225166,-30.662371,A,X,0.1
-72.511879,-30.667894,A,X,0.1
-72.667885,-30.673475,A,X,0.1
-72.886726,-30.676973,A,X,0.1
-73.120293,-30.681662,A,X,0.1
-73.373138,-30.68894,A,X,0.1
-73.53054,-30.6933,A,X,0.1
-73.754463,-30.698687,A,X,0.1
-74.047379,-30.701555,A,X,0.1
-74.320076,-30.706663,A,X,0.1
-74.517433,-30.712042,A,X,0.1
-74.746971,-30.717218,A,X,0.1
-74.863831,-30.722715,A,X,0.1
-75.12336,-30.72674,A,X,0.1
-75.337326,-30.733545,A,X,0.1
-75.538673,-30.738092,A,X,0.1
-75.770798,-30.742716,A,X,0.1
-75.983871,-30.748156,A,X,0.1
-76.087418,-30.752241,A,X,0.1
-76.32399,-30.756735,A,X,0.1
-76.552628,-30.763487,A,X,0.1
-76.739624,-30.767553,A,X,0.1
-76.886093,-30.772718,A,X,0.1
-76.727821,-30.777437,A,X,0.1
-76.775032,-30.782957,A,X,0.1
-76.891891,-30.788218,A,X,0.1
-77.045914,-30.793161,A,X,0.1
-77.196144,-30.797712,A,X,0.1
-77.334694,-30.802015,A,X,0.1
-77.495232,-30.807352,A,X,0.1
-77.524368,-30.812994,A,X,0.1
-77.624855,-30.817789,A,X,0.1
-77.594833,-30.824148,A,X,0.1
-77.577026,-30.8281,A,X,0.1
-77.630356,-30.833071,A,X,0.1
-69.401428,-30.888403,A,X,0.1
-66.408974,-30.853617,A,X,0.1
-66.434807,-30.850573,A,X,0.1
-67.057343,-30.85475,A,X,0.1
-67.852119,-30.859446,A,X,0.1
-68.425369,-30.863043,A,X,0.1
-69.016052,-30.8692,A,X,0.1
-69.509209,-30.875353,A,X,0.1
-69.899208,-30.880724,A,X,0.1
-70.260353,-30.884111,A,X,0.1
-70.701889,-30.890074,A,X,0.1
-71.006981,-30.893518,A,X,0.1
-71.34787,-30.900179,A,X,0.1
-71.645897,-30.905252,A,X,0.1
-72.021942,-30.908804,A,X,0.1
-72.354942,-30.913103,A,X,0.1
-72.620255,-30.921461,A,X,0.1
-72.86692,-30.923021,A,X,0.1
-73.245537,-30.928099,A,X,0.1
-73.485367,-30.933439,A,X,0.1
-73.73391,-30.938875,A,X,0.1
-71.526802,-30.945169,A,X,0.1
-71.942795,-30.946939,A,X,0.1
-72.518661,-30.952879,A,X,0.1
-72.988716,-30.959169,A,X,0.1
-73.347168,-30.964163,A,X,0.1
-73.693916,-30.967165,A,X,0.1
-74.084129,-30.974096,A,X,0.1
-74.378113,-30.977541,A,X,0.1
-74.757614,-30.981474,A,X,0.1
-75.13501,-30.986795,A,X,0.1
-75.453979,-30.993471,A,X,0.1
-75.693718,-30.998392,A,X,0.1
-76.0467,-31.00276,A,X,0.1
-76.376404,-31.008547,A,X,0.1
-76.595619,-31.011366,A,X,0.1
-76.969429,-31.019278,A,X,0.1
-77.18811,-31.024706,A,X,0.1
-77.508575,-31.028204,A,X,0.1
-77.794655,-31.033491,A,X,0.1
-78.109138,-31.038866,A,X,0.1
-78.395775,-31.044226,A,X,0.1
-78.670502,-31.045641,A,X,0.1
-79.002815,-31.052359,A,X,0.1
-79.274734,-31.058725,A,X,0.1
-79.612297,-31.062487,A,X,0.1
-79.909653,-31.066885,A,X,0.1
-80.181404,-31.072596,A,X,0.1
-80.435616,-31.075403,A,X,0.1
-80.75486,-31.08312,A,X,0.1
-81.051254,-31.086111,A,X,0.1
-81.303871,-31.09136,A,X,0.1
-81.553978,-31.095594,A,X,0.1
-81.846886,-31.103971,A,X,0.1
-82.134834,-31.107924,A,X,0.1
-82.43203,-31.110243,A,X,0.1
-82.692291,-31.116152,A,X,0.1
-82.97757,-31.121828,A,X,0.1
-83.21019,-31.126505,A,X,0.1
-83.423882,-31.133207,A,X,0.1
-83.635597,-31.137072,A,X,0.1
-83.926445,-31.140863,A,X,0.1
-84.181465,-31.145967,A,X,0.1
-84.424667,-31.151083,A,X,0.1
-84.721359,-31.158186,A,X,0.1
-84.944565,-31.161375,A,X,0.1
-85.134186,-31.166212,A,X,0.1
-85.350365,-31.171507,A,X,0.1
-85.535469,-31.175291,A,X,0.1
-85.801689,-31.18202,A,X,0.1
-86.03009,-31.186152,A,X,0.1
-86.286537,-31.191805,A,X,0.1
-86.353462,-31.1984,A,X,0.1
-86.68808,-31.201582,A,X,0.1
-86.928406,-31.205996,A,X,0.1
-87.045158,-31.211031,A,X,0.1
-87.227249,-31.21454,A,X,0.1
-87.537453,-31.22172,A,X,0.1
-87.657707,-31.226912,A,X,0.1
-87.86853,-31.229048,A,X,0.1
-88.008034,-31.235968,A,X,0.1
-88.228233,-31.240225,A,X,0.1
-88.398788,-31.2488,A,X,0.1
-88.615166,-31.251009,A,X,0.1
-88.7202,-31.256933,A,X,0.1
-88.935112,-31.260572,A,X,0.1
-89.217407,-31.266836,A,X,0.1
-89.352074,-31.271338,A,X,0.1
-89.609482,-31.274927,A,X,0.1
-89.748604,-31.279932,A,X,0.1
-89.88179,-31.286802,A,X,0.1
-90.069847,-31.290754,A,X,0.1
-90.200966,-31.294458,A,X,0.1
-90.318985,-31.3006,A,X,0.1
-90.360535,-31.305811,A,X,0.1
-90.434036,-31.310545,A,X,0.1
-90.502014,-31.316374,A,X,0.1
-90.734344,-31.322638,A,X,0.1
-90.892029,-31.326288,A,X,0.1
-91.102135,-31.331457,A,X,0.1
-91.260696,-31.335844,A,X,0.1
-91.543625,-31.341921,A,X,0.1
-91.665993,-31.346136,A,X,0.1
-91.859138,-31.351843,A,X,0.1
-92.041901,-31.354334,A,X,0.1
-92.26638,-31.360723,A,X,0.1
-92.430885,-31.365038,A,X,0.1
-91.725143,-31.375921,A,X,0.1
-91.491653,-31.376791,A,X,0.1
-91.777863,-31.38146,A,X,0.1
-92.118187,-31.386923,A,X,0.1
-92.395363,-31.391024,A,X,0.1
-92.66288,-31.395391,A,X,0.1
-93.031143,-31.400644,A,X,0.1
-93.316071,-31.405817,A,X,0.1
-93.563362,-31.41184,A,X,0.1
-93.823647,-31.412348,A,X,0.1
-94.177361,-31.421392,A,X,0.1
-94.417381,-31.424913,A,X,0.1
-94.621155,-31.429502,A,X,0.1
-94.918839,-31.434328,A,X,0.1
-95.214867,-31.440439,A,X,0.1
-95.49678,-31.446821,A,X,0.1
-95.790855,-31.453455,A,X,0.1
-95.858452,-31.455721,A,X,0.1
-96.128975,-31.462008,A,X,0.1
-96.400642,-31.465548,A,X,0.1
-96.583168,-31.470312,A,X,0.1
-96.85601,-31.474611,A,X,0.1
-97.166779,-31.479666,A,X,0.1
-97.273865,-31.484865,A,X,0.1
-97.481667,-31.49164,A,X,0.1
-97.741272,-31.494349,A,X,0.1
-98.050049,-31.500303,A,X,0.1
-98.211617,-31.505335,A,X,0.1
-98.522911,-31.509611,A,X,0.1
-98.656639,-31.51325,A,X,0.1
-98.956001,-31.521364,A,X,0.1
-99.125038,-31.523882,A,X,0.1
-99.411507,-31.530729,A,X,0.1
-99.566093,-31.532434,A,X,0.1
-99.875374,-31.537863,A,X,0.1
-100.19743,-31.5446,A,X,0.1
-100.45597,-31.550581,A,X,0.1
-100.60757,-31.553438,A,X,0.1
-100.86332,-31.55887,A,X,0.1
-101.09145,-31.567167,A,X,0.1
-101.35326,-31.571917,A,X,0.1
-101.51521,-31.576231,A,X,0.1
-101.77936,-31.578352,A,X,0.1
-102.10534,-31.58428,A,X,0.1
-102.26588,-31.588713,A,X,0.1
-102.5254,-31.594717,A,X,0.1
-102.77952,-31.599291,A,X,0.1
-102.97761,-31.603613,A,X,0.1
-103.23397,-31.609213,A,X,0.1
-103.4546,-31.615484,A,X,0.1
-103.73743,-31.621107,A,X,0.1
-103.96875,-31.623957,A,X,0.1
-104.16373,-31.627806,A,X,0.1
-104.385,-31.636648,A,X,0.1
-104.63995,-31.63806,A,X,0.1
-104.84616,-31.644678,A,X,0.1
-105.08315,-31.651155,A,X,0.1
-105.32479,-31.654684,A,X,0.1
-105.55426,-31.658304,A,X,0.1
-105.8536,-31.663153,A,X,0.1
-106.02625,-31.666487,A,X,0.1
-106.26298,-31.674868,A,X,0.1
-106.47872,-31.679026,A,X,0.1
-106.7566,-31.682421,A,X,0.1
