Force,Displacement,Design,Direction,Displacement Rate
-0.001918525,-3.05E-05,A,X,1.8
0.010115057,0.00066185,A,X,1.8
0.007918567,0.000452042,A,X,1.8
0.007135004,0.000118256,A,X,1.8
0.001228482,-0.00012207,A,X,1.8
0.009564847,0.000123978,A,X,1.8
0.009532064,0.000326157,A,X,1.8
0.009271711,-2.10E-05,A,X,1.8
0.000402421,0.001512528,A,X,1.8
0.004529864,-0.000425339,A,X,1.8
0.005241305,-0.001302719,A,X,1.8
0.011685044,-0.0007267,A,X,1.8
0.007417351,-0.00091362,A,X,1.8
0.015619487,-0.001293182,A,X,1.8
-0.000115901,0.001199722,A,X,1.8
0.010416716,-0.00113678,A,X,1.8
0.002008766,-0.001008987,A,X,1.8
0.007699877,-0.000102997,A,X,1.8
0.000820071,-3.62E-05,A,X,1.8
0.010593802,-3.62E-05,A,X,1.8
0.003650516,-0.000463486,A,X,1.8
0.011154205,-0.000717163,A,X,1.8
0.007032007,-0.000143051,A,X,1.8
0.009976238,0.000648499,A,X,1.8
0.003435046,0.000133514,A,X,1.8
0.008007973,0.00021553,A,X,1.8
0.004723817,0.000757217,A,X,1.8
0.007417887,0.000478745,A,X,1.8
0.002453476,0.000864029,A,X,1.8
0.009600431,0.000528336,A,X,1.8
0.000454277,-0.000915527,A,X,1.8
0.010961145,-9.54E-06,A,X,1.8
0.001655251,-0.000631332,A,X,1.8
0.00327459,-0.000524521,A,X,1.8
0.011194259,0.000181198,A,X,1.8
0.00521645,-0.001216888,A,X,1.8
0.002106041,-0.000276566,A,X,1.8
0.016463608,0.001066208,A,X,1.8
-0.000752002,-0.000814438,A,X,1.8
0.006195635,-8.96E-05,A,X,1.8
0.004280061,6.87E-05,A,X,1.8
0.008361429,-0.000537872,A,X,1.8
0.007547349,1.34E-05,A,X,1.8
0.013293952,0.000585556,A,X,1.8
0.00843659,-0.000272751,A,X,1.8
0.00051859,0.000213623,A,X,1.8
0.003274173,-0.0008564,A,X,1.8
0.015636414,6.10E-05,A,X,1.8
-0.001021653,-0.000923157,A,X,1.8
0.009127826,0.000736237,A,X,1.8
0.001474589,-7.44E-05,A,X,1.8
0.009503514,0.000965118,A,X,1.8
0.008166462,0.00047493,A,X,1.8
0.014919966,0.00060463,A,X,1.8
0.007647187,-0.000881195,A,X,1.8
0.013649732,-0.002481461,A,X,1.8
0.004702002,-6.68E-05,A,X,1.8
0.009380549,0.000389099,A,X,1.8
-0.001903147,7.44E-05,A,X,1.8
0.006125838,-0.001150131,A,X,1.8
0.004582614,0.000185013,A,X,1.8
0.009992749,0.000898361,A,X,1.8
0.006288499,-0.00012207,A,X,1.8
0.006181926,0.000400543,A,X,1.8
0.006605774,-0.000139236,A,X,1.8
0.016324908,-1.91E-06,A,X,1.8
0.00629577,0.000465393,A,X,1.8
0.009990126,-6.29E-05,A,X,1.8
0.00184086,-0.000480652,A,X,1.8
0.015969545,-7.82E-05,A,X,1.8
0.008131295,-0.000621796,A,X,1.8
0.010093719,-0.000259399,A,X,1.8
0.000493199,-0.000841141,A,X,1.8
0.001939863,5.72E-06,A,X,1.8
0.007867307,0.000555038,A,X,1.8
0.006427378,0.000619888,A,X,1.8
-0.005540758,-0.000894547,A,X,1.8
0.011930138,-0.000646591,A,X,1.8
-0.003321379,-0.000162125,A,X,1.8
0.015584201,0.001306534,A,X,1.8
0.003259808,-0.000404358,A,X,1.8
0.016040891,-7.06E-05,A,X,1.8
0.000430197,-0.000360489,A,X,1.8
0.010720342,-0.000259399,A,X,1.8
0.001289398,-3.05E-05,A,X,1.8
0.011793286,-0.000495911,A,X,1.8
0.005381078,0.000106812,A,X,1.8
0.010283798,-0.000886917,A,X,1.8
-0.000529736,-0.000169754,A,X,1.8
0.006845862,0.000165939,A,X,1.8
-0.002001017,0.000553131,A,X,1.8
0.017143697,-0.000635147,A,X,1.8
0.002189964,0.000610352,A,X,1.8
0.013603479,-0.00053978,A,X,1.8
0.002564877,0.000196457,A,X,1.8
0.015853316,0.00043869,A,X,1.8
-0.000262171,0.001659393,A,X,1.8
0.00888142,-0.000402451,A,X,1.8
0.003032178,0.001907349,A,X,1.8
0.009339422,-0.000116348,A,X,1.8
-0.003412277,-0.000473022,A,X,1.8
0.012859851,-0.000375748,A,X,1.8
-0.000140697,-3.81E-06,A,X,1.8
0.01197955,0.000787735,A,X,1.8
0.005171627,0.000488281,A,X,1.8
0.012452632,-0.000104904,A,X,1.8
0.003581554,-0.000576019,A,X,1.8
0.005628198,-0.000488281,A,X,1.8
0.004832119,-0.000934601,A,X,1.8
0.012016147,0.000137329,A,X,1.8
-0.001376301,0.000312805,A,X,1.8
0.010507435,-0.001066208,A,X,1.8
0.011989325,-0.000333786,A,X,1.8
0.015141994,0.000499725,A,X,1.8
0.000605196,-0.000291824,A,X,1.8
0.012253553,0.000411987,A,X,1.8
-0.002616733,-9.16E-05,A,X,1.8
0.007812887,0.00022316,A,X,1.8
-0.005920738,-0.000415802,A,X,1.8
0.011463255,-0.000440598,A,X,1.8
0.006989449,-5.72E-05,A,X,1.8
0.008552522,-0.001741409,A,X,1.8
0.004240304,0.000139236,A,X,1.8
0.023100525,0.000234604,A,X,1.8
-0.001814157,0.000614166,A,X,1.8
0.019521445,-8.58E-05,A,X,1.8
0.004029006,-0.000185013,A,X,1.8
0.020902723,-0.000734329,A,X,1.8
-0.001502365,-0.001552582,A,X,1.8
0.003473729,-0.00097084,A,X,1.8
-0.003158301,0.000173569,A,X,1.8
0.020128042,-8.96E-05,A,X,1.8
-0.00169465,0.000120163,A,X,1.8
0.011044949,0.000524521,A,X,1.8
0.003012925,0.000749588,A,X,1.8
0.012412399,0.000219345,A,X,1.8
0.003591985,0.000179291,A,X,1.8
0.02116558,-0.000450134,A,X,1.8
0.005342335,0.000440598,A,X,1.8
0.009932846,1.72E-05,A,X,1.8
-0.002021164,0.000207901,A,X,1.8
0.015647739,0.000356674,A,X,1.8
0.004848808,0.001955032,A,X,1.8
0.007229179,0.000114441,A,X,1.8
0.004047066,0.001525879,A,X,1.8
0.019970566,0.001348496,A,X,1.8
0.001057595,0.000165939,A,X,1.8
0.013147324,-0.000116348,A,X,1.8
-0.004426569,0.000722885,A,X,1.8
0.010087103,0.000780106,A,X,1.8
0.002554268,0.000324249,A,X,1.8
0.020044714,-6.68E-05,A,X,1.8
-0.00958088,-0.000732422,A,X,1.8
0.016876191,0.000448227,A,X,1.8
-0.000348896,0.000226974,A,X,1.8
0.015521497,0.002178192,A,X,1.8
-0.000297457,-0.000631332,A,X,1.8
0.012613624,0.000165939,A,X,1.8
0.002143532,-0.000522614,A,X,1.8
0.015806168,0.000343323,A,X,1.8
-0.007073849,-0.000904083,A,X,1.8
0.017623037,0.00034523,A,X,1.8
-0.007070273,-0.000198364,A,X,1.8
0.015300423,-0.000528336,A,X,1.8
-0.000266522,4.58E-05,A,X,1.8
0.014642924,0.00047493,A,X,1.8
0.002280384,0.001207352,A,X,1.8
0.010513693,0.000549316,A,X,1.8
0.001378447,-4.20E-05,A,X,1.8
0.012012929,-0.00035286,A,X,1.8
-0.005282372,0.000535965,A,X,1.8
0.010788769,0.000967026,A,X,1.8
0.002763182,-0.000293732,A,X,1.8
0.024123758,-0.000314713,A,X,1.8
-0.003544599,-0.00019455,A,X,1.8
0.026609391,-0.000110626,A,X,1.8
-0.007306606,0.000286102,A,X,1.8
0.017247707,-0.000631332,A,X,1.8
0.005050033,-0.000535965,A,X,1.8
0.006888539,-0.000459671,A,X,1.8
0.002037615,0.000558853,A,X,1.8
0.015688628,0.000135422,A,X,1.8
0.001700908,0.000520706,A,X,1.8
0.01652512,-0.000232697,A,X,1.8
-0.000830919,-0.000131607,A,X,1.8
0.01665625,-2.67E-05,A,X,1.8
-0.00438574,-0.000444412,A,X,1.8
0.024606377,0.000608444,A,X,1.8
-0.006456941,0.000246048,A,X,1.8
0.020324737,0.000204086,A,X,1.8
-0.005886883,0.000846863,A,X,1.8
0.011519283,0.000497818,A,X,1.8
0.006151944,0.000354767,A,X,1.8
0.016383678,-0.000583649,A,X,1.8
-0.007430404,-0.000144959,A,X,1.8
0.016641229,-0.00087738,A,X,1.8
-0.003073365,0.000566483,A,X,1.8
0.017462462,0.000398636,A,X,1.8
0.000341803,4.96E-05,A,X,1.8
0.010966092,0.000671387,A,X,1.8
0.001015037,-4.77E-05,A,X,1.8
0.020988256,0.000654221,A,X,1.8
-9.69E-05,-0.000402451,A,X,1.8
0.010981768,-0.00041008,A,X,1.8
-0.008976787,-0.000802994,A,X,1.8
0.021333307,-0.00110817,A,X,1.8
0.005601615,-0.000869751,A,X,1.8
0.007325381,-0.00038147,A,X,1.8
0.001549155,-0.000118256,A,X,1.8
0.011929721,-0.000108719,A,X,1.8
0.001651377,-0.000608444,A,X,1.8
0.014149576,0.000808716,A,X,1.8
0.001904875,-0.00079155,A,X,1.8
0.008846253,-9.73E-05,A,X,1.8
-0.003785759,0.00012207,A,X,1.8
0.024568051,0.000318527,A,X,1.8
0.005607516,2.86E-05,A,X,1.8
0.012613624,-0.000167847,A,X,1.8
-0.005524665,0.000802994,A,X,1.8
0.022375911,-0.000322342,A,X,1.8
-0.005375952,-0.001140595,A,X,1.8
0.021178275,6.48E-05,A,X,1.8
-0.001595825,5.15E-05,A,X,1.8
0.00861457,-0.000364304,A,X,1.8
0.002169997,-0.000837326,A,X,1.8
0.020686239,-0.000650406,A,X,1.8
-0.006926268,-0.00015831,A,X,1.8
0.011505097,0.000219345,A,X,1.8
-0.002276093,-0.000240326,A,X,1.8
0.021215171,-0.00128746,A,X,1.8
0.006557316,0.002092362,A,X,1.8
0.019307643,0.000185013,A,X,1.8
0.001166016,-0.00160408,A,X,1.8
0.023428589,-0.000526428,A,X,1.8
-0.006403238,0.001329422,A,X,1.8
0.019883126,0.000177383,A,X,1.8
0.000184923,-5.91E-05,A,X,1.8
0.016024977,0.000242233,A,X,1.8
-0.005446285,0.000389099,A,X,1.8
0.021020561,-0.000175476,A,X,1.8
-0.002206415,0.000707626,A,X,1.8
0.015640169,-0.001634598,A,X,1.8
-0.003160864,0.000490189,A,X,1.8
0.020119876,0.00107193,A,X,1.8
-0.005889088,0.000907898,A,X,1.8
0.023018152,-1.14E-05,A,X,1.8
-0.000748366,0.000213623,A,X,1.8
0.013804406,0.000753403,A,X,1.8
-0.001952082,-0.000169754,A,X,1.8
0.01455918,0.000505447,A,X,1.8
-0.009229988,4.39E-05,A,X,1.8
0.01644966,0.000423431,A,X,1.8
-0.00569734,0.000492096,A,X,1.8
0.011363834,0.000432968,A,X,1.8
0.003675848,0.000404358,A,X,1.8
0.007947356,0.000230789,A,X,1.8
-0.004209071,-0.000654221,A,X,1.8
0.00901255,-0.000318527,A,X,1.8
-0.011811286,-0.000972748,A,X,1.8
0.020769626,4.01E-05,A,X,1.8
-0.00567773,0.000905991,A,X,1.8
0.012274355,0.001127243,A,X,1.8
-0.005515546,-0.000646591,A,X,1.8
0.00522247,-0.000570297,A,X,1.8
0.004227847,-0.001241684,A,X,1.8
0.012241751,0.000953674,A,X,1.8
-0.005559772,0.000865936,A,X,1.8
0.019842893,0.001213074,A,X,1.8
0.002693445,-3.43E-05,A,X,1.8
0.012813836,0.000595093,A,X,1.8
0.000395924,-0.000833511,A,X,1.8
0.015903503,-2.67E-05,A,X,1.8
-0.00098893,-0.000177383,A,X,1.8
0.014804214,-0.000652313,A,X,1.8
0.000345796,0.001285553,A,X,1.8
0.017418712,0.000116348,A,X,1.8
-0.002186507,-5.15E-05,A,X,1.8
0.009767681,0.000314713,A,X,1.8
-0.001534849,0.000551224,A,X,1.8
0.019567281,-0.000242233,A,X,1.8
-0.00070402,-0.000171661,A,X,1.8
0.014505893,-0.000282288,A,X,1.8
-0.00358817,-0.000476837,A,X,1.8
0.019491941,-0.001039505,A,X,1.8
-0.004377335,-0.00015831,A,X,1.8
0.022859961,-0.001096726,A,X,1.8
-0.000915438,-0.000709534,A,X,1.8
0.028065473,0.00194931,A,X,1.8
0.00419876,0.000444412,A,X,1.8
0.012892812,0.001049042,A,X,1.8
0.001107544,0.000576019,A,X,1.8
0.011983722,0.000211716,A,X,1.8
0.000706047,0.000400543,A,X,1.8
0.030665606,0.001438141,A,X,1.8
-0.000979573,-0.0001297,A,X,1.8
0.015172631,-0.000572205,A,X,1.8
-0.00763312,-0.000854492,A,X,1.8
0.021327585,0.000494003,A,X,1.8
-0.004497439,-0.001235962,A,X,1.8
0.01102379,-0.000768662,A,X,1.8
-0.00364235,0.001075745,A,X,1.8
0.016854972,0.000318527,A,X,1.8
-0.000620693,-0.000181198,A,X,1.8
0.012583941,0.00053978,A,X,1.8
0.000684351,0.00107193,A,X,1.8
0.0163562,-1.72E-05,A,X,1.8
-0.003939122,-6.87E-05,A,X,1.8
0.018523902,0.00047493,A,X,1.8
-0.004100472,4.77E-05,A,X,1.8
0.021901757,0.000652313,A,X,1.8
0.000352532,-0.000320435,A,X,1.8
0.013905913,0.000581741,A,X,1.8
0.002832085,0.000492096,A,X,1.8
0.018568665,4.77E-05,A,X,1.8
-0.006436914,-0.000240326,A,X,1.8
0.014697582,0.000337601,A,X,1.8
-0.001867801,0.000444412,A,X,1.8
0.013102502,5.34E-05,A,X,1.8
0.003744632,0.000837326,A,X,1.8
0.016117424,-0.000734329,A,X,1.8
-0.008345217,-0.000232697,A,X,1.8
0.016437799,0.000484467,A,X,1.8
-0.004315525,0.000171661,A,X,1.8
0.018596143,0.000232697,A,X,1.8
-0.00149402,0.001070023,A,X,1.8
0.009187609,0.000488281,A,X,1.8
0.003331989,0.000432968,A,X,1.8
0.013171524,-0.000478745,A,X,1.8
-0.011982948,0.000379562,A,X,1.8
0.023426324,0.000391006,A,X,1.8
-0.002342612,0.0001297,A,X,1.8
0.009191126,-0.000291824,A,X,1.8
-0.000336736,0.000135422,A,X,1.8
0.020430416,-0.000890732,A,X,1.8
0.006018072,0.000192642,A,X,1.8
0.010364383,-0.000230789,A,X,1.8
-0.003355175,-0.000619888,A,X,1.8
0.011563927,-0.000440598,A,X,1.8
-0.013798982,-0.000654221,A,X,1.8
0.018367141,0.000413895,A,X,1.8
-0.006930977,0.00047493,A,X,1.8
0.014098495,-0.000391006,A,X,1.8
0.001079172,3.81E-05,A,X,1.8
0.013876587,0.000226974,A,X,1.8
-0.0066953,0.000415802,A,X,1.8
0.01781258,-0.000284195,A,X,1.8
-0.008811504,-0.000707626,A,X,1.8
0.018401951,0.001493454,A,X,1.8
0.001855761,0.001344681,A,X,1.8
0.015039057,0.00084877,A,X,1.8
-0.004611343,4.77E-05,A,X,1.8
0.018384784,-0.000608444,A,X,1.8
-0.006551415,0.001068115,A,X,1.8
0.016938299,0.000795364,A,X,1.8
-0.002352685,-0.001068115,A,X,1.8
0.015186578,0.000505447,A,X,1.8
-0.001943499,-0.000562668,A,X,1.8
0.01371631,0.001382828,A,X,1.8
0.000131696,0.000806808,A,X,1.8
0.009579927,-0.000299454,A,X,1.8
0.007535666,0.000549316,A,X,1.8
0.017718583,2.29E-05,A,X,1.8
-0.003410906,-0.000892639,A,X,1.8
0.007295579,-0.000139236,A,X,1.8
0.004196554,0.000185013,A,X,1.8
0.020723373,0.000318527,A,X,1.8
-0.000570923,-0.000808716,A,X,1.8
0.023575693,-0.000778198,A,X,1.8
-0.009406298,-0.000391006,A,X,1.8
0.016761333,-0.001243591,A,X,1.8
-0.002467305,-0.000289917,A,X,1.8
0.02163586,-0.000524521,A,X,1.8
-0.000650495,-0.000757217,A,X,1.8
0.008442134,-4.77E-05,A,X,1.8
-0.004554302,-2.48E-05,A,X,1.8
0.031440765,0.001012802,A,X,1.8
0.0001041,0.000581741,A,X,1.8
0.010052055,3.81E-05,A,X,1.8
0.003242761,0.001111984,A,X,1.8
0.013081759,0.000379562,A,X,1.8
0.00244835,-0.001150131,A,X,1.8
0.019699842,-1.91E-06,A,X,1.8
-0.007638782,0.000154495,A,X,1.8
0.01907894,9.35E-05,A,X,1.8
-0.007661432,-0.000694275,A,X,1.8
0.019712776,-0.000360489,A,X,1.8
-0.002793521,-0.001195908,A,X,1.8
0.01006934,-0.000301361,A,X,1.8
-0.002842933,0.000101089,A,X,1.8
0.031881541,-0.000190735,A,X,1.8
0.008186191,-0.000497818,A,X,1.8
0.011045069,-0.000337601,A,X,1.8
-0.003271252,0.001249313,A,X,1.8
0.01690951,0.001590729,A,X,1.8
0.000770122,0.000499725,A,X,1.8
0.012347311,0.000413895,A,X,1.8
0.001196712,0.000488281,A,X,1.8
0.011754423,0.000177383,A,X,1.8
-0.001816005,-0.000902176,A,X,1.8
0.017555147,-0.00053215,A,X,1.8
0.001780182,-0.00037384,A,X,1.8
0.017489105,-0.000154495,A,X,1.8
-0.004046828,0.001958847,A,X,1.8
0.009265095,-0.000436783,A,X,1.8
0.007715851,0.000669479,A,X,1.8
0.013277501,0.000776291,A,X,1.8
2.89E-05,-5.15E-05,A,X,1.8
0.025245637,0.000646591,A,X,1.8
-0.005540341,0.000833511,A,X,1.8
0.013051838,0.000520706,A,X,1.8
-0.003000826,-0.000406265,A,X,1.8
0.014770538,4.20E-05,A,X,1.8
-0.002381057,0.000530243,A,X,1.8
0.005569309,0.001485825,A,X,1.8
0.003419846,8.39E-05,A,X,1.8
0.017082065,5.15E-05,A,X,1.8
0.006747752,-1.91E-05,A,X,1.8
0.014866918,0.000766754,A,X,1.8
-0.005767316,0.000411987,A,X,1.8
0.02696386,-0.000259399,A,X,1.8
0.001843959,0.000419617,A,X,1.8
0.008545727,-0.000799179,A,X,1.8
0.00429371,-0.001213074,A,X,1.8
0.013448447,-0.000154495,A,X,1.8
-0.006872922,2.10E-05,A,X,1.8
0.024977773,-0.000522614,A,X,1.8
0.004004806,0.001169205,A,X,1.8
0.015188664,-0.00062561,A,X,1.8
0.008125275,0.001300812,A,X,1.8
0.010794371,0.00028801,A,X,1.8
0.002926439,0.001119614,A,X,1.8
0.004632026,-0.001144409,A,X,1.8
0.005746514,-0.000627518,A,X,1.8
0.011130542,-0.000780106,A,X,1.8
-0.000522226,-0.000627518,A,X,1.8
0.01144889,0.001222611,A,X,1.8
-0.004072458,0.000638962,A,X,1.8
0.010253757,0.000513077,A,X,1.8
0.004806608,-0.000143051,A,X,1.8
0.010467798,0.000642776,A,X,1.8
0.006615549,-0.000642776,A,X,1.8
0.01423654,-0.001653671,A,X,1.8
0.000545233,0.000232697,A,X,1.8
0.018201679,0.000989914,A,X,1.8
-0.005410284,-0.000637054,A,X,1.8
0.014435917,-0.000131607,A,X,1.8
-0.000808865,-0.000326157,A,X,1.8
0.018782347,-7.63E-06,A,X,1.8
0.003718168,-0.000585556,A,X,1.8
0.012648731,0.000576019,A,X,1.8
0.003307432,-0.000190735,A,X,1.8
0.018382698,-9.35E-05,A,X,1.8
-0.001608878,9.73E-05,A,X,1.8
0.021668345,-0.000886917,A,X,1.8
-0.002751917,0.000364304,A,X,1.8
0.014989942,-8.39E-05,A,X,1.8
-0.003810674,0.000226974,A,X,1.8
0.013629347,0.000209808,A,X,1.8
0.002240092,0.001647949,A,X,1.8
0.02277723,-0.000921249,A,X,1.8
-0.003968209,0.000118256,A,X,1.8
0.013177246,-0.000333786,A,X,1.8
0.004209667,-0.00104332,A,X,1.8
0.01156494,0.001033783,A,X,1.8
0.000711709,0.000429153,A,X,1.8
0.011359006,-0.00103569,A,X,1.8
-0.005492181,-4.39E-05,A,X,1.8
0.010977358,-0.000102997,A,X,1.8
0.006137103,0.00030899,A,X,1.8
0.005245835,0.000146866,A,X,1.8
0.001845807,-0.000185013,A,X,1.8
0.019493788,-1.14E-05,A,X,1.8
0.000549108,-0.000925064,A,X,1.8
0.013723224,0.001066208,A,X,1.8
-0.007500917,0.000501633,A,X,1.8
0.011642724,-0.00082016,A,X,1.8
0.003255338,-0.001489639,A,X,1.8
0.015322238,0.000211716,A,X,1.8
-0.003080398,-0.000806808,A,X,1.8
0.010375589,-0.001659393,A,X,1.8
-0.000802904,0.000825882,A,X,1.8
0.011622399,0.000425339,A,X,1.8
-0.000651807,-0.000383377,A,X,1.8
0.016320735,0.000589371,A,X,1.8
0.003885835,-0.00022316,A,X,1.8
0.016460806,0.000268936,A,X,1.8
0.002622873,-0.000362396,A,X,1.8
0.012390703,-0.001132965,A,X,1.8
0.003480822,-0.000101089,A,X,1.8
0.012747496,-0.000379562,A,X,1.8
0.007491916,-0.000335693,A,X,1.8
0.008736938,-0.000764847,A,X,1.8
0.000104219,2.29E-05,A,X,1.8
0.009227663,-0.000947952,A,X,1.8
0.008191615,2.86E-05,A,X,1.8
0.005380064,-4.58E-05,A,X,1.8
0.003485888,0.00071907,A,X,1.8
0.016291708,0.001018524,A,X,1.8
0.002999991,0.000896454,A,X,1.8
0.008591205,0.00031662,A,X,1.8
0.002629012,0.000497818,A,X,1.8
0.018993348,-7.63E-06,A,X,1.8
-0.005860001,0.000141144,A,X,1.8
0.017587453,-0.000434875,A,X,1.8
-0.003539592,0.000284195,A,X,1.8
0.022319943,3.24E-05,A,X,1.8
-0.004257232,0.000553131,A,X,1.8
0.010300845,0.000795364,A,X,1.8
-0.000817686,-8.01E-05,A,X,1.8
0.016029269,-0.000701904,A,X,1.8
0.001869112,-0.000812531,A,X,1.8
0.00945273,0.000417709,A,X,1.8
-0.000112981,0.001646042,A,X,1.8
0.012035638,-0.000972748,A,X,1.8
0.006021708,0.000118256,A,X,1.8
0.00466612,-0.000377655,A,X,1.8
-0.001081556,-0.00084877,A,X,1.8
0.009540528,0.000764847,A,X,1.8
0.003367335,-0.000335693,A,X,1.8
0.010205656,-0.000680923,A,X,1.8
0.006278366,0.000888824,A,X,1.8
0.013460904,-0.000257492,A,X,1.8
0.007009774,-0.000511169,A,X,1.8
0.004836828,-0.000190735,A,X,1.8
0.00166139,-7.06E-05,A,X,1.8
0.018297106,0.000816345,A,X,1.8
0.000775963,-0.000738144,A,X,1.8
0.016593665,0.000261307,A,X,1.8
-0.005653948,0.000890732,A,X,1.8
0.013330072,0.000120163,A,X,1.8
-0.000234395,0.000669479,A,X,1.8
0.013892561,-0.000852585,A,X,1.8
0.003411144,-0.000968933,A,X,1.8
0.011230201,0.000207901,A,X,1.8
0.005746812,0.000991821,A,X,1.8
0.014210433,-0.00019455,A,X,1.8
0.009814888,0.000291824,A,X,1.8
0.01355198,0.000707626,A,X,1.8
0.00167349,-0.000108719,A,X,1.8
0.011136621,0.000745773,A,X,1.8
0.010686725,-0.000171661,A,X,1.8
0.009450525,0.000423431,A,X,1.8
0.003653675,0.000764847,A,X,1.8
0.013611704,0.000631332,A,X,1.8
0.003626734,-0.000320435,A,X,1.8
0.013789386,0.000421524,A,X,1.8
2.05E-05,0.00041008,A,X,1.8
0.01361534,5.53E-05,A,X,1.8
0.005191833,-0.001207352,A,X,1.8
0.006092638,0.002012253,A,X,1.8
-0.005711883,-0.000896454,A,X,1.8
0.015860885,-0.000436783,A,X,1.8
0.001556724,-2.86E-05,A,X,1.8
0.007767886,4.20E-05,A,X,1.8
-0.000195295,-5.15E-05,A,X,1.8
0.010843545,-0.000244141,A,X,1.8
0.005363733,-0.000303268,A,X,1.8
0.008728534,-0.000692368,A,X,1.8
0.005390257,0.000682831,A,X,1.8
0.006340474,-0.000301361,A,X,1.8
0.004178613,-0.000238419,A,X,1.8
0.007333309,0.001186371,A,X,1.8
0.008216292,0.000524521,A,X,1.8
0.022961468,-0.000631332,A,X,1.8
0.002340168,0.00097847,A,X,1.8
0.012398213,-0.000471115,A,X,1.8
-0.005613536,-0.00066185,A,X,1.8
0.009162873,-0.000284195,A,X,1.8
0.002995402,0.000778198,A,X,1.8
0.016722113,4.58E-05,A,X,1.8
0.005260378,-0.00066185,A,X,1.8
0.009461135,0.000400543,A,X,1.8
0.001878351,0.000890732,A,X,1.8
0.013766855,0.000257492,A,X,1.8
0.004186958,0.00128746,A,X,1.8
0.011820465,0.001039505,A,X,1.8
8.86E-05,-0.001585007,A,X,1.8
0.01668945,0.001451492,A,X,1.8
0.003060371,-0.001379013,A,X,1.8
0.008266419,-0.001091003,A,X,1.8
0.01471886,0.00018692,A,X,1.8
0.004674643,-0.000530243,A,X,1.8
0.00525108,-0.000349045,A,X,1.8
0.007581025,-0.000535965,A,X,1.8
0.004288644,-0.000576019,A,X,1.8
0.009438247,0.000154495,A,X,1.8
0.002488107,-0.000905991,A,X,1.8
0.015728325,-0.000572205,A,X,1.8
-0.002316803,0.001028061,A,X,1.8
0.002569526,6.10E-05,A,X,1.8
0.004356831,0.000740051,A,X,1.8
0.002813786,0.000188828,A,X,1.8
0.007913023,-0.001325607,A,X,1.8
0.007215351,-0.000205994,A,X,1.8
0.009290963,5.72E-06,A,X,1.8
0.009932429,0.000286102,A,X,1.8
0.005550891,0.000520706,A,X,1.8
0.017435938,0.000652313,A,X,1.8
0.01245895,0.000623703,A,X,1.8
0.013372749,0.000314713,A,X,1.8
0.004465669,-9.35E-05,A,X,1.8
0.016090423,0.001396179,A,X,1.8
0.006966502,0.000324249,A,X,1.8
0.015561968,0.000221252,A,X,1.8
-0.000683099,-0.00062561,A,X,1.8
0.005673558,0.000406265,A,X,1.8
-0.000165612,-0.000116348,A,X,1.8
0.00675264,0.000246048,A,X,1.8
0.006088704,-0.001766205,A,X,1.8
0.007318944,-9.54E-05,A,X,1.8
-0.003827006,-0.000574112,A,X,1.8
0.008529276,-0.000612259,A,X,1.8
-0.002593964,0.001283646,A,X,1.8
0.010207385,-0.000679016,A,X,1.8
-0.004227728,-0.00025177,A,X,1.8
0.006103069,2.48E-05,A,X,1.8
-0.002227932,-0.000164032,A,X,1.8
0.013904065,-0.000261307,A,X,1.8
0.003137082,-0.000255585,A,X,1.8
0.006629378,-0.00034523,A,X,1.8
-0.001069039,6.68E-05,A,X,1.8
0.01387623,0.000944138,A,X,1.8
0.003892213,5.34E-05,A,X,1.8
0.013360828,-4.39E-05,A,X,1.8
0.001817793,-0.000808716,A,X,1.8
0.005435616,0.000598907,A,X,1.8
0.009092838,0.000642776,A,X,1.8
0.005536288,0.000600815,A,X,1.8
0.010949582,-0.000293732,A,X,1.8
0.009528905,-6.10E-05,A,X,1.8
0.006580859,0.000684738,A,X,1.8
0.014509171,-0.001483917,A,X,1.8
0.010631412,0.000524521,A,X,1.8
0.012163252,-0.000463486,A,X,1.8
0.011087447,0.000602722,A,X,1.8
0.006113559,0.000997543,A,X,1.8
0.012126714,0.000797272,A,X,1.8
0.003553957,-0.001340866,A,X,1.8
-0.002423376,-0.0004673,A,X,1.8
0.018605858,0.000377655,A,X,1.8
-0.00015226,2.48E-05,A,X,1.8
0.004644185,-0.000175476,A,X,1.8
0.007903427,-0.000261307,A,X,1.8
0.008280784,-0.000955582,A,X,1.8
0.01085636,-0.000997543,A,X,1.8
0.013726622,0.000429153,A,X,1.8
0.003095657,-0.000268936,A,X,1.8
0.00981161,-0.000238419,A,X,1.8
0.005607277,5.15E-05,A,X,1.8
0.012718886,-0.000501633,A,X,1.8
0.003007501,-0.000249863,A,X,1.8
-0.001563877,-0.000867844,A,X,1.8
0.00978902,0.00041008,A,X,1.8
0.013471872,0.000101089,A,X,1.8
0.003653377,-0.001091003,A,X,1.8
0.001758486,-0.000961304,A,X,1.8
0.008329362,0.000360489,A,X,1.8
0.011390835,0.000497818,A,X,1.8
0.004385561,-0.000619888,A,X,1.8
0.003032655,0.000780106,A,X,1.8
0.009918958,-0.001722336,A,X,1.8
0.002614588,0.00144577,A,X,1.8
0.016210169,-0.000123978,A,X,1.8
0.011762172,-0.000114441,A,X,1.8
0.001509339,0.001358032,A,X,1.8
0.00128004,0.001188278,A,X,1.8
0.010799497,0.001102448,A,X,1.8
0.006302327,0.000843048,A,X,1.8
0.005397707,-0.000131607,A,X,1.8
0.006298393,-0.000421524,A,X,1.8
